time,DAM_price,temp,wind_speed,wind_speed_unit,humidity_relative,cloudiness,sun_duration_24hours,temp_heterogeneity_category,phase1_avg_money,phase1_mean,phase2_avg_money,phase2_mean,avg_t_out_on_18h,avg_t_out_on_36h,avg_dam_on_18h,avg_dam_on_36h
2023-11-02 03:00:00,0.0032400000095367,11.6,8.74,1.0,77.1,,131.0,ab9,0.08286330668972919,0.20365805467012965,0.07190853547836318,0.18940879935571822,11.48333333333333,10.269444444444444,0.06578833329677579,0.059617777301205516
2023-11-02 04:00:00,0.0034200000762939,12.1,9.054,1.0,78.1,,131.0,ab9,0.09171931988406543,0.20365805467012965,0.07784010171111341,0.18940879935571822,11.294444444444444,10.261111111111111,0.06983388871616784,0.0614647218386332
2023-11-02 05:00:00,0.0043099999427795,11.4,6.655,1.0,88.7,,131.0,ab9,0.10063071092544544,0.20365805467012965,0.08776334776899289,0.18940879935571822,11.072222222222221,10.219444444444445,0.07365888852543298,0.06365999952952066
2023-11-02 06:00:00,0.0171000003814697,12.3,7.847,1.0,80.1,,131.0,ab9,0.10775217323165472,0.20365805467012965,0.09566646708031668,0.18940879935571822,10.894444444444444,10.175000000000002,0.07658833302391899,0.06605083278814952
2023-11-02 07:00:00,0.0749300003051758,12.9,12.186,1.0,72.2,,131.0,ab9,0.10638788868354292,0.20365805467012965,0.09679875182797096,0.18940879935571822,10.666666666666664,10.083333333333334,0.07648111078474257,0.06823166612784066
2023-11-02 08:00:00,0.0878300018310547,13.4,13.289,1.0,67.8,,131.0,ab9,0.10387802265447728,0.20365805467012965,0.09818446520521217,0.18940879935571822,10.405555555555553,9.958333333333334,0.0729555552270677,0.06864583268430496
2023-11-02 09:00:00,0.072629997253418,13.6,14.617,1.0,64.6,,131.0,ab9,0.10335493578880271,0.20365805467012965,0.10046420414526652,0.18940879935571822,10.122222222222222,9.81111111111111,0.06863166623645356,0.06814944371912213
2023-11-02 10:00:00,0.0605900001525879,12.3,15.127,1.0,72.2,,131.0,ab9,0.10345765954814376,0.20365805467012965,0.10162762511245828,0.18940879935571822,9.833333333333336,9.652777777777779,0.06491499972343442,0.06762527708212533
2023-11-02 11:00:00,0.0623899993896484,11.8,13.614,1.0,72.1,,131.0,ab9,0.10344375633040788,0.20365805467012965,0.10084132219873965,0.18940879935571822,9.611111111111112,9.544444444444443,0.06208944413397045,0.06720694371064502
2023-11-02 12:00:00,0.0621399993896484,12.0,14.312,1.0,69.6,,131.0,ab9,0.10315158756281138,0.20365805467012965,0.09691268150937564,0.18940879935571822,9.433333333333332,9.466666666666665,0.05993444418907163,0.06613888818687862
2023-11-02 13:00:00,0.0618899993896484,11.4,13.728,1.0,74.8,,131.0,ab9,0.10274728235496719,0.20365805467012965,0.09332619493978371,0.18940879935571822,9.244444444444444,9.388888888888888,0.05991222209400599,0.06568277712663013
2023-11-02 14:00:00,0.0774800033569336,11.7,14.732,1.0,68.6,,131.0,ab9,0.10055393573347261,0.20365805467012965,0.09016875903618851,0.18940879935571822,9.066666666666665,9.327777777777776,0.06150111089812382,0.06485416607062021
2023-11-02 15:00:00,0.0914000015258789,11.1,13.863,1.0,72.6,,131.0,b69,0.09338516062750067,0.1564368946068785,0.012773891189436115,-0.012223243413649562,8.877777777777778,9.252777777777776,0.062481666114595186,0.06353527708848315
2023-11-02 16:00:00,0.0995,11.1,14.394,1.0,68.1,,131.0,b69,0.08132270455894146,0.1564368946068785,0.004013828656047667,-0.012223243413649562,8.75,9.199999999999998,0.06238111027081805,0.061607777052455445
2023-11-02 17:00:00,0.1036399993896484,10.8,14.416,1.0,69.2,,131.0,b69,0.06987535762354802,0.1564368946068785,-0.004243245272941082,-0.012223243413649562,8.683333333333335,9.130555555555555,0.06145888813336689,0.05937694373395705
2023-11-02 18:00:00,0.1170199966430664,9.9,12.689,1.0,77.2,,131.0,b69,0.055340087506666163,0.1564368946068785,-0.01572676116246333,-0.012223243413649562,8.666666666666666,9.055555555555557,0.059743887980778995,0.05692583262920378
